id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,image_ids,preview
50,5,我购买的大家电需要上门安装，但是安装人员上门后说需要额外收取配件费，而且安装服务原本应该是免费的，同时安装人员操作不规范，导致家电出现轻微损坏，请问该怎么处理？,0.742969,电钻手册,电钻手册.txt,1）工作区域安全 a）保持工作区域整洁且照明良好。 杂乱或昏暗的区域易引发事故。b）切勿在易燃易爆环境中操作电动工具， 例如存在易燃液体、气体或粉尘的场所,1,1,manual_电钻手册_s1_c1,,线远离热源、 油类、尖锐边缘或运动部件。 损坏或缠绕的电源线会增加触电风险。 e）在户外操作电动工具时， 请使用适合户外使用的延长线。 使用适合户外的延长线可降低触电风险。 f）如果在潮湿场所操作电动工具不可避免， 请使用带漏电保护器（GFCI）的电源。 使用漏电保护器可降低触电风险。 3）人身安全 a）操作电动工具时
51,1,"我购买的商品在质保期内出现质量问题，寄回维修后，维修人员说需要更换配件，而且要收取配件费，但是质保期内应该免费维修，同时维修时间已经超过承诺的7天，请问该怎么处理？"",",0.845537,冰箱手册,冰箱手册.txt,注意 如需换向门体，必须联系售后服务人员。 门体换向不在保修范围内。,106,0,manual_冰箱手册_s106_c0,,# 注意 如需换向门体，必须联系售后服务人员。 门体换向不在保修范围内。
51,2,"我购买的商品在质保期内出现质量问题，寄回维修后，维修人员说需要更换配件，而且要收取配件费，但是质保期内应该免费维修，同时维修时间已经超过承诺的7天，请问该怎么处理？"",",0.811049,发电机手册,发电机手册.txt,注意,32,0,manual_发电机手册_s32_c0,,# 注意 务必确保总负载在发电机额定输出范围内，否则会损坏发电机。部分精密设备对电压敏感，可能需要比便携式发电机更稳定的电压供应，例如部分医疗设备、个人电脑及检测峰值电压和有效值电压的逆变器。使用便携式发电机为该类设备供电前，请咨询精密设备供应商。# AE01023 接线 交流电（AC）
51,3,"我购买的商品在质保期内出现质量问题，寄回维修后，维修人员说需要更换配件，而且要收取配件费，但是质保期内应该免费维修，同时维修时间已经超过承诺的7天，请问该怎么处理？"",",0.797308,冰箱手册,冰箱手册.txt,警告 保持电器外壳或嵌入式结构内的通风口畅通无阻。除制造商推荐外，请勿使用机械设备或其他方式加速化霜过程。请勿损坏制冷剂回路。除非为制造商推荐类型，否则请勿在,69,0,manual_冰箱手册_s69_c0,,# 警告 保持电器外壳或嵌入式结构内的通风口畅通无阻。除制造商推荐外，请勿使用机械设备或其他方式加速化霜过程。请勿损坏制冷剂回路。除非为制造商推荐类型，否则请勿在 电器食品储藏室内使用电器。 本电器使用的制冷剂及绝缘发泡气体需要特殊处理。废弃处理时请咨询售后服务人员或同等资质人员。 本电器含少量异丁烷制冷剂（R600a
51,4,"我购买的商品在质保期内出现质量问题，寄回维修后，维修人员说需要更换配件，而且要收取配件费，但是质保期内应该免费维修，同时维修时间已经超过承诺的7天，请问该怎么处理？"",",0.793493,洗碗机手册,洗碗机手册.txt,洗涤剂盒内残留洗涤剂・添加洗涤剂时洗涤剂盒潮湿。>>> 添加洗涤剂前确保洗涤剂盒完全干燥。・洗涤剂在洗涤前很久就已加入。>>> 注意在即将启动洗涤前添加洗涤剂。,8,2,manual_洗碗机手册_s8_c2,Manual06_24,售玻璃保护洗涤剂。 # 机器内产生泡沫・餐具用手洗洗涤剂手洗后未漂洗就放入机器。>>> 手洗洗涤剂不含消泡成分。放入机器前无需手洗餐具，只需用自来水、纸巾或叉子去除大块污垢即可。・添加亮碟剂时洒入机器。>>> 加注亮碟剂时注意不要洒入机器，用纸巾 / 毛巾清洁溢出的亮碟剂。・亮碟剂盒盖未关。>>> 添加亮碟剂后确保亮碟
51,5,"我购买的商品在质保期内出现质量问题，寄回维修后，维修人员说需要更换配件，而且要收取配件费，但是质保期内应该免费维修，同时维修时间已经超过承诺的7天，请问该怎么处理？"",",0.789704,功能键盘手册,功能键盘手册.txt,III. 保修范围与除外责任 请注意，本保修并非无条件保障。若产品在保修期内出现经合理判定的故障，我们将根据库存情况，自行决定为您提供维修或更换服务，更换产品可,15,0,manual_功能键盘手册_s15_c0,,# III. 保修范围与除外责任 请注意，本保修并非无条件保障。若产品在保修期内出现经合理判定的故障，我们将根据库存情况，自行决定为您提供维修或更换服务，更换产品可 为全新或翻新，功能相近且价值相等或更高。 以下情况不在保修范围内： • 未经许可对产品或序列号/保修标签进行改装； • 非制造缺陷导致的任何损坏； • 因
52,1,我购买的大型设备需要上门检修，但是检修人员上门后说设备故障无法现场修复，需要拉回仓库维修，而且维修时间不确定，同时我担心设备拉回过程中出现损坏，请问该怎么处理？,0.834436,功能键盘手册,功能键盘手册.txt,支持与服务 如您对所购产品有任何疑问或问题，请随时通过我们的售后系统联系我们。请详细说明问题并附上购买凭证。如需提出意见与建议，可发送电子邮件至设计团队。最后，,18,0,manual_功能键盘手册_s18_c0,,# 支持与服务 如您对所购产品有任何疑问或问题，请随时通过我们的售后系统联系我们。请详细说明问题并附上购买凭证。如需提出意见与建议，可发送电子邮件至设计团队。最后， 衷心感谢您购买并支持我们的产品。
52,2,我购买的大型设备需要上门检修，但是检修人员上门后说设备故障无法现场修复，需要拉回仓库维修，而且维修时间不确定，同时我担心设备拉回过程中出现损坏，请问该怎么处理？,0.767753,烤箱手册,烤箱手册.txt,安装 拆箱后，请确认设备在运输过程中无损坏，烤箱门关闭正常。如有问题，请联系经销商或最近的售后服务中心。为避免损坏，仅在安装时再将烤箱从泡沫底座上取出。,2,3,manual_烤箱手册_s2_c3,Manual28_6,后重新开机，查看故障是否仍存在。• 重要提示：自清洁期间，烤箱门将锁定无法打开。等待自动解锁（参见“带高温自清洁功能烤箱的清洁程序”章节）。# 电子程序器不工作：• 若显示屏显示字母“F”加数字，请联系最近的售后服务中心，并说明字母“F”后的数字。# 售后服务 联系售后服务前：1. 借助“故障排查指南”中的建议，尝试自
52,3,我购买的大型设备需要上门检修，但是检修人员上门后说设备故障无法现场修复，需要拉回仓库维修，而且维修时间不确定，同时我担心设备拉回过程中出现损坏，请问该怎么处理？,0.76627,烤箱手册,烤箱手册.txt,安装 拆箱后，请确认设备在运输过程中无损坏，烤箱门关闭正常。如有问题，请联系经销商或最近的售后服务中心。为避免损坏，仅在安装时再将烤箱从泡沫底座上取出。,2,0,manual_烤箱手册_s2_c0,,# 安装 拆箱后，请确认设备在运输过程中无损坏，烤箱门关闭正常。如有问题，请联系经销商或最近的售后服务中心。为避免损坏，仅在安装时再将烤箱从泡沫底座上取出。 # 柜体准备 • 与烤箱接触的橱柜必须耐热（最低90℃）。• 将烤箱装入柜体前，先完成所有橱柜切割工作，并彻底清除木屑。• 安装完成后，烤箱底部不得外露。• 为保
52,4,我购买的大型设备需要上门检修，但是检修人员上门后说设备故障无法现场修复，需要拉回仓库维修，而且维修时间不确定，同时我担心设备拉回过程中出现损坏，请问该怎么处理？,0.75664,蓝牙激光鼠标手册,蓝牙激光鼠标手册.txt,7. 故障排除 若您的蓝牙鼠标出现任何问题，请检查以下事项：・检查系统要求，确保您的系统兼容。・检查鼠标电池是否安装正确。确保电池正负极与鼠标电池仓内的标识一致,9,0,manual_蓝牙激光鼠标手册_s9_c0,,# 7. 故障排除 若您的蓝牙鼠标出现任何问题，请检查以下事项：・检查系统要求，确保您的系统兼容。・检查鼠标电池是否安装正确。确保电池正负极与鼠标电池仓内的标识一致 。・当鼠标 LED 指示灯亮起红色时，表示电量低。请立即更换新电池。・电脑安装蓝牙驱动程序后（请参阅第 4 页 “安装 WIDCOMM 蓝牙驱动程序”），
52,5,我购买的大型设备需要上门检修，但是检修人员上门后说设备故障无法现场修复，需要拉回仓库维修，而且维修时间不确定，同时我担心设备拉回过程中出现损坏，请问该怎么处理？,0.751322,儿童电动摩托车手册,儿童电动摩托车手册.txt,警告！ 预防伤害及意外发生：,12,0,manual_儿童电动摩托车手册_s12_c0,,# 警告！ 预防伤害及意外发生： · 切勿让儿童独自使用。使用过程中必须有成人全程看护。 车辆使用时请始终确保儿童在您的视线范围内。 · 切勿在车道、汽车附近、陡坡或台阶上/附近、游泳池或其他水域上/附近使用。务必穿着鞋子。务必坐在座椅上。 · 适用年龄3岁及以上 最大载重30千克
53,1,我想试用商品，但是试用期间商品出现故障，而且不是人为操作导致的，同时我想延长试用期限，请问可以吗？另外故障商品能更换吗？,0.755227,VR头显手册,VR头显手册.txt,电源适配器及电源线使用,17,0,manual_VR头显手册_s17_c0,,# 电源适配器及电源线使用 ● 使用易于插拔的电源，以便需要时可快速断开电源线。若产品出现异常运行、发出异常声音或气味、或过热发烫，请立即停止使用，断开电源线及其他所有线缆。 ● 处理器单元状态指示灯为红色时，请拔下电源线。指示灯为白色或闪烁红色时拔线可能导致故障。 ● 请勿使用产品标配以外的电源适配器或电源线。标配电
53,2,我想试用商品，但是试用期间商品出现故障，而且不是人为操作导致的，同时我想延长试用期限，请问可以吗？另外故障商品能更换吗？,0.731618,冰箱手册,冰箱手册.txt,除专业工程师外，任何人不得拆卸、维修或改装冰箱冰柜。,41,0,manual_冰箱手册_s41_c0,Manual17_26,# 除专业工程师外，任何人不得拆卸、维修或改装冰箱冰柜。 可能导致受伤、触电或火灾。 <PIC>[Manual17_26]
53,3,我想试用商品，但是试用期间商品出现故障，而且不是人为操作导致的，同时我想延长试用期限，请问可以吗？另外故障商品能更换吗？,0.731412,电钻手册,电钻手册.txt,维护 警告：为降低严重人身伤害风险， 调整或拆卸/安装附件前，关闭工具并取下电池组。 意外启动可能导致受伤。,27,0,manual_电钻手册_s27_c0,,# 维护 警告：为降低严重人身伤害风险， 调整或拆卸/安装附件前，关闭工具并取下电池组。 意外启动可能导致受伤。
53,4,我想试用商品，但是试用期间商品出现故障，而且不是人为操作导致的，同时我想延长试用期限，请问可以吗？另外故障商品能更换吗？,0.718894,空调手册,空调手册.txt,注,74,0,manual_空调手册_s74_c0,,# 注 ・滤网的位置和形状可能因机型不同而有所差异。 ・请定期清洁室外机的热交换器盘管，盘管积垢可能会降低运行效率，增加能耗。
53,5,我想试用商品，但是试用期间商品出现故障，而且不是人为操作导致的，同时我想延长试用期限，请问可以吗？另外故障商品能更换吗？,0.717445,冰箱手册,冰箱手册.txt,冷藏室/瓶架,98,0,manual_冰箱手册_s98_c0,Manual17_47,# 冷藏室/瓶架 轻轻向外拉出，再微微抬起，向前拉出即可取下搁架。 <PIC>[Manual17_47]
