id,rank,question,score,manual_name,source_file,section_title,section_index,chunk_index,doc_id,route,heuristic_route,result_route,image_ids,preview
74,4,如何用空调快速调节室内温度？,0.32995,空调手册,空调手册.txt,室内换气（循环模式）,39,0,manual_空调手册_s39_c0,manual,unknown,manual,Manual01_10,# 室内换气（循环模式） 该模式仅实现室内空气循环，不改变室内温度，循环模式下制冷指示灯亮起。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择循环模式，显示屏上会显示风扇图标。 <PIC>[Manual01_10] 3 按下风速键调节风扇转速。
74,5,如何用空调快速调节室内温度？,0.329222,空调手册,空调手册.txt,节能小贴士,2,0,manual_空调手册_s2_c0,manual,unknown,manual,,# 节能小贴士 以下小贴士有助于你使用空调时最大限度降低耗电量，遵循以下说明，可让空调运行更高效： ・室内切勿过度制冷，这不仅有害健康，还会增加耗电量。 ・开启空调时，用百叶窗或窗帘遮挡阳光。 ・开启空调时，将门窗紧闭。 ・上下或左右调节出风方向，实现室内空气循环。 ・短时间内想要快速制冷或制热，可调高风扇转速。 ・长
75,1,如何使用空调的自清洁运行功能？,0.519653,空调手册,空调手册.txt,自清洁运行,54,0,manual_空调手册_s54_c0,manual,manual,manual,Manual01_17,# 自清洁运行 制冷和除湿运行时，室内机内部会产生水汽，可使用自清洁功能去除水汽。 1 按下自清洁键，显示屏上会显示自清洁标识。 <PIC>[Manual01_17] - 若关闭电源，风扇将继续运行 30 分钟，对室内机内部进行清洁。
75,2,如何使用空调的自清洁运行功能？,0.43114,空调手册,空调手册.txt,13 高级功能,19,0,manual_空调手册_s19_c0,manual,manual,manual,,# 13 高级功能 13 快速调节室内温度 13 室内空气净化 13 自清洁运行 14 等离子净化运行 14 自动运行 15 自动转换运行 15 节能制冷模式 15 显示屏亮度调节 16 无遥控器操作空调 16 空调自动重启
75,3,如何使用空调的自清洁运行功能？,0.429829,空调手册,空调手册.txt,注,55,0,manual_空调手册_s55_c0,manual,manual,manual,,# 注 自清洁功能运行时，部分按键无法使用。
75,4,如何使用空调的自清洁运行功能？,0.403221,空调手册,空调手册.txt,操作须知,13,0,manual_空调手册_s13_c0,manual,manual,manual,,# 操作须知 ・切勿让空调的冷风吹或热风吹向人、动物或植物，否则可能导致严重受伤。 ・切勿将本产品用于特殊用途，如食品保鲜、艺术品保存等，本产品为家用空调，非精密制冷设备，违规使用可能导致死亡、火灾或触电。 ・切勿堵塞进风口或出风口，否则可能导致爆炸或产品故障。 ・清洁空调时，切勿使用强力清洁剂、溶剂或直接喷水，需使用
75,5,如何使用空调的自清洁运行功能？,0.393517,空调手册,空调手册.txt,注,57,0,manual_空调手册_s57_c0,manual,manual,manual,,# 注 ・无需开启空调，直接按下等离子键即可使用该功能。 ・等离子净化功能运行时，等离子灯和制冷灯将同时亮起。 ・部分机型不支持此功能。
76,1,如何使用空调的等离子净化功能？,0.502432,空调手册,空调手册.txt,等离子净化运行,56,0,manual_空调手册_s56_c0,manual,manual,manual,Manual01_18,# 等离子净化运行 本产品搭载的等离子滤网可彻底去除吸入空气中的微小污染物，输送洁净清新的空气。 1 按下开 / 关键开启电源。 2 按下等离子键，显示屏上会显示等离子标识。 <PIC>[Manual01_18]
76,2,如何使用空调的等离子净化功能？,0.494863,空调手册,空调手册.txt,注,57,0,manual_空调手册_s57_c0,manual,manual,manual,,# 注 ・无需开启空调，直接按下等离子键即可使用该功能。 ・等离子净化功能运行时，等离子灯和制冷灯将同时亮起。 ・部分机型不支持此功能。
76,3,如何使用空调的等离子净化功能？,0.435452,空调手册,空调手册.txt,13 高级功能,19,0,manual_空调手册_s19_c0,manual,manual,manual,,# 13 高级功能 13 快速调节室内温度 13 室内空气净化 13 自清洁运行 14 等离子净化运行 14 自动运行 15 自动转换运行 15 节能制冷模式 15 显示屏亮度调节 16 无遥控器操作空调 16 空调自动重启
76,4,如何使用空调的等离子净化功能？,0.404444,空调手册,空调手册.txt,清洁等离子滤网,78,0,manual_空调手册_s78_c0,manual,manual,manual,Manual01_32,# 清洁等离子滤网 1 关闭电源并拔下电源线。 2 打开前盖板，取出空气滤网（详见 “清洁空气滤网”）。 3 在 10 秒内取下等离子滤网。 <PIC>[Manual01_32] * 功能会根据机型有所调整。 4 用吸尘器清理滤网污垢，若污垢较难清理，可用温水冲洗。 5 将滤网置于阴凉处晾干。
76,5,如何使用空调的等离子净化功能？,0.389034,空调手册,空调手册.txt,操作须知,13,0,manual_空调手册_s13_c0,manual,manual,manual,,# 操作须知 ・切勿让空调的冷风吹或热风吹向人、动物或植物，否则可能导致严重受伤。 ・切勿将本产品用于特殊用途，如食品保鲜、艺术品保存等，本产品为家用空调，非精密制冷设备，违规使用可能导致死亡、火灾或触电。 ・切勿堵塞进风口或出风口，否则可能导致爆炸或产品故障。 ・清洁空调时，切勿使用强力清洁剂、溶剂或直接喷水，需使用
77,1,单冷型空调如何开启自动运行模式？,0.546439,空调手册,空调手册.txt,单冷型机型,59,0,manual_空调手册_s59_c0,manual,unknown,manual,Manual01_19,# 单冷型机型 此模式下，风扇转速和温度会根据室内温度自动调节。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动运行模式。 3 若当前温度高于或低于所需温度，按下上升 / 下降键选择所需的运行代码。 <PIC>[Manual01_19]
77,2,单冷型空调如何开启自动运行模式？,0.501444,空调手册,空调手册.txt,自动运行（人工智能模式）,58,0,manual_空调手册_s58_c0,manual,unknown,manual,,# 自动运行（人工智能模式）
77,3,单冷型空调如何开启自动运行模式？,0.488721,空调手册,空调手册.txt,无遥控器操作空调,67,0,manual_空调手册_s67_c0,manual,unknown,manual,Manual01_22|Manual01_23|Manual01_24,# 无遥控器操作空调 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。 1 打开前盖板，轻轻掀起盖板两侧即可。 <PIC>[Manual01_22] * 功能会根据机型有所调整。 2 按下开 / 关键。 <PIC>[Manual01_23] * 功能会根据机型有所调整。 - 冷暖型机型的
77,4,单冷型空调如何开启自动运行模式？,0.464102,空调手册,空调手册.txt,自动转换运行,61,0,manual_空调手册_s61_c0,manual,unknown,manual,Manual01_20,# 自动转换运行 该模式会自动切换运行模式，将设定温度的波动控制在 2 摄氏度以内。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动转换运行模式，显示屏上会显示对应标识。 <PIC>[Manual01_20] 3 按下上升 / 下降键设置所需温度，温度调节范围为 18 摄氏度（64 华氏度）-30 摄氏度
77,5,单冷型空调如何开启自动运行模式？,0.45138,空调手册,空调手册.txt,空调自动重启,68,0,manual_空调手册_s68_c0,manual,unknown,manual,,# 空调自动重启 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。
78,1,如何使用空调的自动转换运行功能？,0.443366,空调手册,空调手册.txt,自动转换运行,61,0,manual_空调手册_s61_c0,manual,manual,manual,Manual01_20,# 自动转换运行 该模式会自动切换运行模式，将设定温度的波动控制在 2 摄氏度以内。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择自动转换运行模式，显示屏上会显示对应标识。 <PIC>[Manual01_20] 3 按下上升 / 下降键设置所需温度，温度调节范围为 18 摄氏度（64 华氏度）-30 摄氏度
78,2,如何使用空调的自动转换运行功能？,0.360708,空调手册,空调手册.txt,13 高级功能,19,0,manual_空调手册_s19_c0,manual,manual,manual,,# 13 高级功能 13 快速调节室内温度 13 室内空气净化 13 自清洁运行 14 等离子净化运行 14 自动运行 15 自动转换运行 15 节能制冷模式 15 显示屏亮度调节 16 无遥控器操作空调 16 空调自动重启
78,3,如何使用空调的自动转换运行功能？,0.33918,空调手册,空调手册.txt,无遥控器操作空调,67,0,manual_空调手册_s67_c0,manual,manual,manual,Manual01_22|Manual01_23|Manual01_24,# 无遥控器操作空调 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。 1 打开前盖板，轻轻掀起盖板两侧即可。 <PIC>[Manual01_22] * 功能会根据机型有所调整。 2 按下开 / 关键。 <PIC>[Manual01_23] * 功能会根据机型有所调整。 - 冷暖型机型的
78,4,如何使用空调的自动转换运行功能？,0.330433,空调手册,空调手册.txt,空调自动重启,68,0,manual_空调手册_s68_c0,manual,manual,manual,,# 空调自动重启 停电后再次开启空调时，该功能可恢复之前的运行设置，此功能为工厂默认设置。
78,5,如何使用空调的自动转换运行功能？,0.317241,空调手册,空调手册.txt,自动运行（人工智能模式）,58,0,manual_空调手册_s58_c0,manual,manual,manual,,# 自动运行（人工智能模式）
79,1,如何开启空调的节能制冷模式？,0.489241,空调手册,空调手册.txt,节能制冷模式,63,0,manual_空调手册_s63_c0,manual,unknown,manual,Manual01_21,# 节能制冷模式 该模式可最大限度降低制冷时的耗电量，并将设定温度调节至最适宜的水平，打造更舒适的环境。 1 按下开 / 关键开启电源。 2 反复按下模式键，选择制冷模式。 3 按下节能键，显示屏上会显示节能标识。 <PIC>[Manual01_21]
79,2,如何开启空调的节能制冷模式？,0.387197,空调手册,空调手册.txt,室内制冷（制冷模式）,34,0,manual_空调手册_s34_c0,manual,unknown,manual,Manual01_7,# 室内制冷（制冷模式） 1 按下开 / 关键开启电源。 2 反复按下模式键，选择制冷模式，显示屏上会显示雪花图标。 <PIC>[Manual01_7] 3 按下温度上升 / 下降键，设置所需温度，温度调节范围为 18-30 摄氏度。
79,3,如何开启空调的节能制冷模式？,0.360824,空调手册,空调手册.txt,节能小贴士,2,0,manual_空调手册_s2_c0,manual,unknown,manual,,# 节能小贴士 以下小贴士有助于你使用空调时最大限度降低耗电量，遵循以下说明，可让空调运行更高效： ・室内切勿过度制冷，这不仅有害健康，还会增加耗电量。 ・开启空调时，用百叶窗或窗帘遮挡阳光。 ・开启空调时，将门窗紧闭。 ・上下或左右调节出风方向，实现室内空气循环。 ・短时间内想要快速制冷或制热，可调高风扇转速。 ・长
79,4,如何开启空调的节能制冷模式？,0.348067,空调手册,空调手册.txt,快速调节室内温度,51,0,manual_空调手册_s51_c0,manual,unknown,manual,Manual01_16,# 快速调节室内温度 （极速制冷 / 制热模式） 该模式可在夏季快速冷却室内空气，或在冬季快速提升室内温度。 1 按下开 / 关键开启电源。 2 按下极速键。 <PIC>[Manual01_16] - 极速制冷模式下，空调将以 18 摄氏度的温度强风出风 30 分钟。 - 极速制热模式下，空调将以 30 摄氏度的温度强
79,5,如何开启空调的节能制冷模式？,0.347096,空调手册,空调手册.txt,13 高级功能,19,0,manual_空调手册_s19_c0,manual,unknown,manual,,# 13 高级功能 13 快速调节室内温度 13 室内空气净化 13 自清洁运行 14 等离子净化运行 14 自动运行 15 自动转换运行 15 节能制冷模式 15 显示屏亮度调节 16 无遥控器操作空调 16 空调自动重启
80,1,无遥控器时如何操作空调？,0.597367,空调手册,空调手册.txt,无遥控器操作空调,67,0,manual_空调手册_s67_c0,manual,manual,manual,Manual01_22|Manual01_23|Manual01_24,# 无遥控器操作空调 遥控器无法使用时，可通过室内机的开 / 关键操作空调，此时风扇转速默认设为高速。 1 打开前盖板，轻轻掀起盖板两侧即可。 <PIC>[Manual01_22] * 功能会根据机型有所调整。 2 按下开 / 关键。 <PIC>[Manual01_23] * 功能会根据机型有所调整。 - 冷暖型机型的
80,2,无遥控器时如何操作空调？,0.481766,空调手册,空调手册.txt,遥控器的使用,26,0,manual_空调手册_s26_c0,manual,manual,manual,,# 遥控器的使用 使用遥控器可更便捷地操作空调，附加功能的按键位于遥控器盖板下方。
80,3,无遥控器时如何操作空调？,0.450316,空调手册,空调手册.txt,操作方法,31,0,manual_空调手册_s31_c0,manual,manual,manual,Manual01_6,# 操作方法 将遥控器对准空调底部的信号接收器进行操作。 <PIC>[Manual01_6]
80,4,无遥控器时如何操作空调？,0.431654,空调手册,空调手册.txt,13 高级功能,19,0,manual_空调手册_s19_c0,manual,manual,manual,,# 13 高级功能 13 快速调节室内温度 13 室内空气净化 13 自清洁运行 14 等离子净化运行 14 自动运行 15 自动转换运行 15 节能制冷模式 15 显示屏亮度调节 16 无遥控器操作空调 16 空调自动重启
80,5,无遥控器时如何操作空调？,0.408234,空调手册,空调手册.txt,注,32,0,manual_空调手册_s32_c0,manual,manual,manual,,# 注 ・若将遥控器对准其他电子设备，可能会对其进行操控，请务必将遥控器对准空调的信号接收器。 ・为保证正常操作，用软布擦拭信号发射器和接收器。
