id,dominant_route,confidence,risk_level,sub_question_count,service_route_count,mixed_route_count,manual_route_count,answer_chars,image_count,has_pic_marker,has_numbered_structure,keyword_coverage,used_fallback,service_like_question,classifier_used_count,classifier_dominant_label,classifier_avg_confidence,question,answer
116,manual,0.9524,low,1,0,0,1,511,5,True,True,0.3636,False,False,1,manual,0.9147,在健身单车上运动前，我需要调整什么来保证运动的舒适度？,根据[健身单车手册]，相关要点如下： 1. 提前安排运动计划并尽量遵守。# 座椅调节 正确的座椅位置可提升运动效率与舒适度，降低受伤风险。 2. 控制台返回开机模式界面。开始任何维修工作前，请完整阅读所有维护说明。某些情况下需要助手协助。必须定期检查设备是否损坏并维修。所有者负责确保定期维护。磨损、损坏或松动的部件必须立即维修或更换。仅可使用制造商提供的部件进行维护和维修。警告 为降低触电风险，清洁、维护或修理本机前，请始终拔下电源线并等待 5 分钟。# 危险 每次使用前，检查健身器材是否有松动、破裂、损坏或磨损的零件。如发现此类情况请勿使用。出现磨损或损坏迹象时立即维修或更换所有零件。每次运动后，用湿布擦拭机器和控制台，去除汗液。# 注意 注：避免控制台过度潮湿。# 每周：# 每月或使用 20 小时后：清洁机器，去除表面灰尘、污垢。检查座椅滑动是否顺畅。必要时涂抹极薄一层硅基润滑剂以顺畅操作。注：请勿使用石油基产品。 3. 用户档案自动记录每次运动结果，并可查看运动数据 4. <PIC> # 移动单车 移动立式单车时，小心将把手向自身方向倾斜，同时向下按压单车前部，将单车推至目标位置。注意：移动时请小心。
117,manual,0.8696,low,1,0,0,1,246,5,True,True,0.32,False,False,1,manual,0.9484,使用健身单车的轻松骑行类别时，我能体验到哪些预设运动程序？,根据[健身单车手册]，相关要点如下： 1. <PIC> # 运动曲线与目标程序 控制台可选择预设程序和运动目标类型（距离、时间或卡路里），并设置目标值 2. # 体能测试程序 体能测试可评估体能水平提升 3. 可从反馈类别开始体能测试 4. <PIC> 警告！心率监测系统可能存在误差。过度运动可能导致重伤或死亡。如感到头晕，请立即停止运动。# 控制台功能 控制台可提供运动重要信息，并可在运动时控制阻力等级。控制台配有带触控按键的显示屏，用于浏览运动程序。 相关图示：<PIC> <PIC>
118,manual,0.75,low,1,0,0,1,229,3,True,True,0.3478,False,False,1,manual,0.9751,使用健身单车的山地类别时，我能体验到哪些预设运动程序？,根据[健身单车手册]，相关要点如下： 1. # 体能测试程序 体能测试可评估体能水平提升 2. 可从反馈类别开始体能测试 3. <PIC> # 运动曲线与目标程序 控制台可选择预设程序和运动目标类型（距离、时间或卡路里），并设置目标值 4. <PIC> 警告！心率监测系统可能存在误差。过度运动可能导致重伤或死亡。如感到头晕，请立即停止运动。# 控制台功能 控制台可提供运动重要信息，并可在运动时控制阻力等级。控制台配有带触控按键的显示屏，用于浏览运动程序。
119,manual,0.8462,low,1,0,0,1,161,5,True,True,0.32,False,False,1,manual,0.96,挑战健身单车的最高难度类别时，我能体验到哪些预设运动程序？,根据[健身单车手册]，相关要点如下： 1. # 体能测试程序 体能测试可评估体能水平提升 2. 可从反馈类别开始体能测试 3. <PIC> # 运动曲线与目标程序 控制台可选择预设程序和运动目标类型（距离、时间或卡路里），并设置目标值 4. 信息，并可在运动时控制阻力等级。控制台配有带触控按键的显示屏，用于浏览运动程序。
120,manual,0.8667,low,1,0,0,1,142,5,False,True,0.3333,False,False,1,manual,0.9806,如果我想编辑健身单车的用户档案，需要遵循哪些步骤？,根据[健身单车手册]，相关要点如下： 1. 按确认键开始编辑用户档案选项 2. 如需退出编辑用户档案选项，按暂停/结束按钮，控制台返回开机模式界面 3. 在开机模式界面，按增加（♠）或减少（▼）按钮选择一个用户档案 4. 在开机模式界面，按增加（♠）或减少（▼）按钮选择一个用户档案。
121,manual,0.9333,low,1,0,0,1,191,1,False,True,0.3871,False,False,1,manual,0.9505,我想在使用健身单车时设置心率目标，能否根据我的年龄为我推荐合适的目标心率？,根据[健身单车手册]，控制台必须能从接触式心率（CHR）传感器读取心率信息，心率控制程序才能正常工作。目标心率程序使用您的年龄和其他用户信息设置心率区间值。控制台显示屏将提示设置运动：1. 选择心率控制运动等级：初级（BEG）或高级（ADV），然后按确认键。2. 按增加（♠）或减少（▼）按钮选择最大心率百分比：50–60%、60–70%、70–80%、80–90%。80–9...
122,manual,0.95,low,1,0,0,1,191,3,False,True,0.2,False,False,1,manual,0.9629,我听说这款健身单车有体能测试程序，这是什么功能？,根据[健身单车手册]，择正确的用户档案。3. 按程序按钮。4. 按左（◀）或右（▶）按钮选择运动类别。5. 按增加（♠）或减少（▼）按钮选择预设运动，然后按确认键。6. 按增加（♠）或减少（▼）按钮选择目标类型（距离、时间或卡路里），然后按确认键。7. 按增加（♠）或减少（▼）按钮调整运动数值。8. 按确认键开始目标运动。目标值将倒计时，完成百分比增加。注：卡路里目标模式下...
123,manual,0.88,low,1,0,0,1,270,2,True,True,0.2857,False,False,1,manual,0.8634,如果要给电钻充电，需要遵循哪些步骤？,根据[电钻手册]，相关要点如下： 1. 红色指示灯常亮表示充电完成。电池组已充满电，此时可使用或留在充电器中。 2. 电池组在以往轻松完成的作业中电力不足时，应重新充电。  不要继续使用。遵循充电步骤。您也可随时为部分使用的电池组充电，不会对电池组产生不利影响。 3. 导电类异物，包括但不限于研磨粉尘、金属屑、钢丝棉、铝箔或任何金属颗粒堆积物，应远离充电器腔体。腔体内无电池组时，务必拔下充电器电源。清洁前先拔下充电器。 4. 不要冷冻或将充电器浸入水或任何其他液体中。警告：触电危险。切勿让任何液体进入充电器内部。 相关图示：<PIC>
124,manual,0.9286,low,1,0,0,1,206,5,True,False,0.1905,False,False,1,manual,0.8194,我的DCB101型号电钻指示灯闪烁时，这些闪烁标识代表什么含义？,根据[电钻手册]，# DCB101指示灯工作状态 电池组充电中<PIC>电池组已充满<PIC>过热/过冷延迟<PIC>电池组或充电器故障<PIC>电源故障<PIC> # DCB107、DCB112 电池组充电中<PIC>电池组已充满<PIC>过热/过冷延迟<PIC> # 充电指示灯 本充电器可检测可能出现的某些问题。问题通过红色指示灯快速闪烁指示。出现此情况时，重新将电... 相关图示：<PIC> <PIC>
126,mixed,0.9041,low,1,0,1,0,736,5,True,True,0.6154,False,True,0,manual,0.7924,使用电钻时，如何安装单套无键夹头？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[电钻手册]，相关要点如下： 1. 工具电源。  警告：启动工具前务必确保附件紧固。松动的附件可能弹出，造成人身伤害。 您的工具配有单套无键夹头（F），可单手操作夹头。安装钻头或其他附件，请遵循以下步骤。 2. 将附件插入夹头约3/4英寸（19毫米），一只手顺时针旋转夹头套筒紧固，另一只手握住工具。您的工具配有自动主轴锁定机构，可单手开合夹头。务必一只手握住夹头套筒、另一只手握住工具，以达到最大紧固度。  拆卸附件时，重复上述步骤1和2。 3. 关闭工具并断开工具电源。 <PIC> 4. 头套筒、另一只手握住工具，以达到最大紧固度。  拆卸附件时，重复上述步骤1和2。  <PIC> 腰带挂钩与批头夹（图2）  警告：为降低严重人身伤害风险，  调整或拆卸/安装附件前，关闭工具并取下电池组。  意外启动可能导致受伤。  <PIC>  警告：为降低严重人身伤害风险，  不要将工具悬挂在高处，或在腰带挂钩上悬挂物体。  仅将工具腰带挂钩挂在工作腰带上。  警告：为降低严重人身伤害风险，  确保固定腰带挂钩的螺钉紧固。 重要：安装或更换腰带挂钩或批头夹（批头夹另售）时，仅使用随附的螺钉（H）。务必拧紧螺钉。  腰带挂钩（G）和批头夹（I）可使用随附螺钉（H）安装在工具任意一侧，适配左手或右手用户。如果不需要挂钩或批头夹，可从工具上取下。  移动腰带挂钩或批头夹时，取下固定螺钉（H），然后重新安装在另一侧。务必拧紧螺钉。 相关图示：<PIC> <PIC>
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
127,mixed,0.44,high,1,0,1,0,231,0,False,True,0.3,False,True,0,manual,0.6933,如果要安装和拆卸电钻的电池组，需要遵循什么步骤？,"是否提供上门安装或上门检修，需要结合商品类型、地区覆盖范围和服务政策核实。 另外，如果你需要对应商品的说明书或图示，可参考：根据[电钻手册]，相关要点如下： 1. 电器前，请阅读以下安全说明，然后遵循所述充电步骤。 2. 如果充电器受过重击、跌落或任何方式损坏，不要操作。  请送至授权服务中心。 3. 电源线或插头损坏时，不要操作充电器。 4. 需要维修时，  请送至授权服务中心
为尽快帮你核实处理，建议补充：订单号、商品型号、预约时间、收费明细、现场照片。"
128,manual,0.6604,medium,1,0,0,1,576,4,True,True,0.55,False,False,1,manual,0.9147,使用电钻的腰带挂钩和批头夹时，需要特别注意什么？,根据[电钻手册]，相关要点如下： 1. 头套筒、另一只手握住工具，以达到最大紧固度。  拆卸附件时，重复上述步骤1和2。  <PIC> 腰带挂钩与批头夹（图2）  警告：为降低严重人身伤害风险，  调整或拆卸/安装附件前，关闭工具并取下电池组。  意外启动可能导致受伤。  <PIC>  警告：为降低严重人身伤害风险，  不要将工具悬挂在高处，或在腰带挂钩上悬挂物体。  仅将工具腰带挂钩挂在工作腰带上。  警告：为降低严重人身伤害风险，  确保固定腰带挂钩的螺钉紧固。 重要：安装或更换腰带挂钩或批头夹（批头夹另售）时，仅使用随附的螺钉（H）。务必拧紧螺钉。  腰带挂钩（G）和批头夹（I）可使用随附螺钉（H）安装在工具任意一侧，适配左手或右手用户。如果不需要挂钩或批头夹，可从工具上取下。  移动腰带挂钩或批头夹时，取下固定螺钉（H），然后重新安装在另一侧。务必拧紧螺钉。 2. 双手紧握工具，控制电钻的扭转力。如果型号未配侧手柄，一只手握住手柄，另一只手握住电池组。  警告：过载可能导致电钻堵转，产生突然扭转。务必做好防堵转准备。紧握电钻控制扭转，避免受伤。 3. 不要反复扣动扳机尝试启动堵转的电钻——这可能损坏电钻 4. 始终沿与钻头直线方向施加压力。施加足够压力使钻头持续切削，但不要用力过大导致电机堵转或钻头偏斜。 相关图示：<PIC>
129,manual,0.8333,low,1,0,0,1,65,2,False,False,0.2,False,False,1,manual,0.8922,购买电钻后，应配备哪些附件？,根据[电钻手册]，# 维护 警告：为降低严重人身伤害风险， 调整或拆卸/安装附件前，关闭工具并取下电池组。 意外启动可能导致受伤。
130,mixed,0.7368,low,1,0,1,0,159,1,False,False,0.4286,False,True,0,service,0.6435,电钻的三年有限保修包含哪些内容？,"若商品在质保期内出现质量问题，通常需要先核实购买时间、故障现象和售后凭证，再判断是否走免费维修、换货或其他售后流程。 另外，如果你需要对应商品的说明书或图示，可参考：根据[电钻手册]，# 三年有限保修 除保修外，工具还享有：
为尽快帮你核实处理，建议补充：订单号、购买时间、故障描述、维修单号、售后凭证、维修承诺时限。"
